   rx:     5.36 Gbit/s 81846 p/s          tx:      660 kbit/s  1334 p/s
   rx:     5.41 Gbit/s 82499 p/s          tx:      660 kbit/s  1334 p/s
   rx:     5.41 Gbit/s 82570 p/s          tx:      664 kbit/s  1335 p/s
   rx:     5.41 Gbit/s 82490 p/s          tx:      664 kbit/s  1340 p/s
   rx:     5.39 Gbit/s 82281 p/s          tx:      660 kbit/s  1331 p/s
   rx:     5.42 Gbit/s 82695 p/s          tx:      668 kbit/s  1343 p/s
   rx:     5.40 Gbit/s 82392 p/s          tx:      664 kbit/s  1336 p/s
   rx:     5.39 Gbit/s 82276 p/s          tx:      660 kbit/s  1331 p/s
   rx:     5.31 Gbit/s 81003 p/s          tx:      652 kbit/s  1314 p/s
   rx:     5.40 Gbit/s 82347 p/s          tx:      664 kbit/s  1336 p/s
   rx:     5.35 Gbit/s 81633 p/s          tx:      656 kbit/s  1327 p/s
   rx:     5.37 Gbit/s 82006 p/s          tx:      656 kbit/s  1324 p/s
   rx:     5.36 Gbit/s 81849 p/s          tx:      660 kbit/s  1330 p/s
   rx:     5.39 Gbit/s 82176 p/s          tx:      660 kbit/s  1333 p/s
   rx:     5.40 Gbit/s 82457 p/s          tx:      664 kbit/s  1337 p/s
   rx:     5.39 Gbit/s 82240 p/s          tx:      660 kbit/s  1331 p/s
   rx:     5.38 Gbit/s 82108 p/s          tx:      660 kbit/s  1334 p/s
   rx:     5.37 Gbit/s 81889 p/s          tx:      660 kbit/s  1329 p/s
   rx:     5.41 Gbit/s 82487 p/s          tx:      664 kbit/s  1341 p/s
   rx:     5.37 Gbit/s 81966 p/s          tx:      660 kbit/s  1333 p/s
   rx:     5.40 Gbit/s 82451 p/s          tx:      660 kbit/s  1327 p/s
   rx:     5.42 Gbit/s 83033 p/s          tx:      668 kbit/s  1345 p/s
   rx:     5.42 Gbit/s 82762 p/s          tx:      664 kbit/s  1335 p/s
   rx:     5.35 Gbit/s 81632 p/s          tx:      660 kbit/s  1331 p/s
   rx:     5.37 Gbit/s 81868 p/s          tx:      660 kbit/s  1335 p/s
   rx:     5.43 Gbit/s 82824 p/s          tx:      660 kbit/s  1334 p/s
   rx:     5.41 Gbit/s 82615 p/s          tx:      668 kbit/s  1349 p/s
   rx:     5.38 Gbit/s 82048 p/s          tx:      660 kbit/s  1332 p/s
   rx:     5.42 Gbit/s 82770 p/s          tx:      668 kbit/s  1346 p/s
   rx:     5.43 Gbit/s 82814 p/s          tx:      668 kbit/s  1347 p/s
   rx:     5.43 Gbit/s 82888 p/s          tx:      664 kbit/s  1343 p/s
   rx:     5.36 Gbit/s 81716 p/s          tx:      660 kbit/s  1330 p/s
   rx:     5.36 Gbit/s 81783 p/s          tx:      660 kbit/s  1333 p/s
   rx:     5.43 Gbit/s 82857 p/s          tx:      664 kbit/s  1337 p/s
   rx:     5.37 Gbit/s 81948 p/s          tx:      656 kbit/s  1325 p/s
   rx:     5.37 Gbit/s 81863 p/s          tx:      664 kbit/s  1336 p/s
   rx:     5.33 Gbit/s 81293 p/s          tx:      652 kbit/s  1317 p/s
   rx:     5.41 Gbit/s 82539 p/s          tx:      664 kbit/s  1338 p/s
   rx:     5.42 Gbit/s 82678 p/s          tx:      664 kbit/s  1341 p/s
   rx:     5.45 Gbit/s 83205 p/s          tx:      672 kbit/s  1352 p/s
   rx:     5.37 Gbit/s 82004 p/s          tx:      656 kbit/s  1326 p/s
   rx:     5.41 Gbit/s 82583 p/s          tx:      660 kbit/s  1331 p/s
   rx:     5.44 Gbit/s 82963 p/s          tx:      672 kbit/s  1352 p/s
   rx:     5.47 Gbit/s 83507 p/s          tx:      668 kbit/s  1345 p/s
   rx:     5.38 Gbit/s 82158 p/s          tx:      664 kbit/s  1336 p/s
   rx:     5.45 Gbit/s 83120 p/s          tx:      664 kbit/s  1343 p/s
   rx:     5.41 Gbit/s 82488 p/s          tx:      660 kbit/s  1331 p/s
   rx:     5.38 Gbit/s 82071 p/s          tx:      664 kbit/s  1338 p/s
   rx:     5.44 Gbit/s 82988 p/s          tx:      664 kbit/s  1341 p/s
   rx:     5.45 Gbit/s 83129 p/s          tx:      668 kbit/s  1350 p/s
   rx:     5.39 Gbit/s 82236 p/s          tx:      664 kbit/s  1338 p/s
   rx:     5.39 Gbit/s 82274 p/s          tx:      664 kbit/s  1336 p/s
   rx:     5.39 Gbit/s 82281 p/s          tx:      664 kbit/s  1336 p/s
   rx:     5.42 Gbit/s 82678 p/s          tx:      664 kbit/s  1336 p/s
